ID,round,package,utility,att_1_Eliminate2050,att_1_Eliminate2070,att_1_Reduce2030,att_2_EnergyAccess,att_2_InsureWorkers,att_2_LowPrices,att_2_NothingSoc,att_3_IdentityCoalRegions,att_3_IndustryCoalRegions,att_3_NothingEco,att_3_WorkersCoalRegion,att_4_Gov&Businesses,att_4_Gov&CivilSociety,att_4_Gov&LaborUnions,att_4_Gov&LocalGov,att_4_Gov&Researchers,att_4_GovAlone,att_5_Fin&TechSupport,att_5_FinSupportOnly,att_5_NoInterference,att_5_TechSupportOnly,inconsistent,treatment_status,trust_ID,coal_prox,coal_state,high_income,aware,genderFilter,ageFilter,district_NorthernZone,district_NorthEasternZone,district_CentralZone,district_EasternZone,district_WesternZone,district_SouthernZone,support,unsupport,utility_standardized
113,4,B,7,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,1,True,0,0,1,0,1.0,36,True,False,False,False,False,False,True,False,1.077813636091191
113,5,B,6,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1,True,0,0,1,0,1.0,36,True,False,False,False,False,False,True,False,0.4690273126385292
113,6,B,7,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,1,True,0,0,1,0,1.0,36,True,False,False,False,False,False,True,False,1.077813636091191
114,1,B,4,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0,True,0,1,0,0,0.0,23,False,False,True,False,False,False,False,False,-0.7485453342667943
114,2,B,7,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,0,True,0,1,0,0,0.0,23,False,False,True,False,False,False,True,False,1.077813636091191
114,3,B,7,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0,True,0,1,0,0,0.0,23,False,False,True,False,False,False,True,False,1.077813636091191
114,4,B,4,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,0,True,0,1,0,0,0.0,23,False,False,True,False,False,False,False,False,-0.7485453342667943
114,5,B,5,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0,True,0,1,0,0,0.0,23,False,False,True,False,False,False,True,False,-0.13975901081413253
114,6,B,6,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,0,True,0,1,0,0,0.0,23,False,False,True,False,False,False,True,False,0.4690273126385292
115,1,B,6,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,1,False,1,0,1,0,0.0,47,True,False,False,False,False,False,True,False,0.4690273126385292
115,2,B,6,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,1,False,1,0,1,0,0.0,47,True,False,False,False,False,False,True,False,0.4690273126385292
115,3,B,6,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1,False,1,0,1,0,0.0,47,True,False,False,False,False,False,True,False,0.4690273126385292
115,4,B,6,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,1,False,1,0,1,0,0.0,47,True,False,False,False,False,False,True,False,0.4690273126385292
115,5,B,6,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1,False,1,0,1,0,0.0,47,True,False,False,False,False,False,True,False,0.4690273126385292
115,6,B,6,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,1,False,1,0,1,0,0.0,47,True,False,False,False,False,False,True,False,0.4690273126385292
116,1,B,4,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,True,0,1,1,0,1.0,23,False,False,False,True,False,False,False,False,-0.7485453342667943
116,2,B,6,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,1,True,0,1,1,0,1.0,23,False,False,False,True,False,False,True,False,0.4690273126385292
116,3,B,6,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,1,True,0,1,1,0,1.0,23,False,False,False,True,False,False,True,False,0.4690273126385292
116,4,B,6,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,1,True,0,1,1,0,1.0,23,False,False,False,True,False,False,True,False,0.4690273126385292
116,5,B,4,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,1,True,0,1,1,0,1.0,23,False,False,False,True,False,False,False,False,-0.7485453342667943
116,6,B,6,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,1,True,0,1,1,0,1.0,23,False,False,False,True,False,False,True,False,0.4690273126385292
117,1,B,7,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,1,True,0,1,1,1,1.0,36,False,False,False,True,False,False,True,False,1.077813636091191
117,2,B,7,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,1,True,0,1,1,1,1.0,36,False,False,False,True,False,False,True,False,1.077813636091191
117,3,B,7,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1,True,0,1,1,1,1.0,36,False,False,False,True,False,False,True,False,1.077813636091191
117,4,B,7,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,1,True,0,1,1,1,1.0,36,False,False,False,True,False,False,True,False,1.077813636091191
117,5,B,7,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,1,True,0,1,1,1,1.0,36,False,False,False,True,False,False,True,False,1.077813636091191
117,6,B,7,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,1,True,0,1,1,1,1.0,36,False,False,False,True,False,False,True,False,1.077813636091191
118,1,B,7,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,1,True,0,0,1,0,1.0,30,True,False,False,False,False,False,True,False,1.077813636091191
118,2,B,7,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,1,True,0,0,1,0,1.0,30,True,False,False,False,False,False,True,False,1.077813636091191
118,3,B,7,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1,True,0,0,1,0,1.0,30,True,False,False,False,False,False,True,False,1.077813636091191
118,4,B,7,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,1,True,0,0,1,0,1.0,30,True,False,False,False,False,False,True,False,1.077813636091191
118,5,B,7,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,1,True,0,0,1,0,1.0,30,True,False,False,False,False,False,True,False,1.077813636091191
118,6,B,7,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1,True,0,0,1,0,1.0,30,True,False,False,False,False,False,True,False,1.077813636091191
119,1,B,6,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0,False,0,0,1,1,1.0,35,False,False,False,False,True,False,True,False,0.4690273126385292
119,2,B,5,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,0,False,0,0,1,1,1.0,35,False,False,False,False,True,False,True,False,-0.13975901081413253
119,3,B,5,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,0,False,0,0,1,1,1.0,35,False,False,False,False,True,False,True,False,-0.13975901081413253
119,4,B,4,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0,False,0,0,1,1,1.0,35,False,False,False,False,True,False,False,False,-0.7485453342667943
119,5,B,5,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,0,False,0,0,1,1,1.0,35,False,False,False,False,True,False,True,False,-0.13975901081413253
119,6,B,5,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,0,False,0,0,1,1,1.0,35,False,False,False,False,True,False,True,False,-0.13975901081413253
120,1,B,3,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0,True,0,0,1,0,1.0,47,True,False,False,False,False,False,False,True,-1.357331657719456
120,2,B,4,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,0,True,0,0,1,0,1.0,47,True,False,False,False,False,False,False,False,-0.7485453342667943
120,3,B,4,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,0,True,0,0,1,0,1.0,47,True,False,False,False,False,False,False,False,-0.7485453342667943
120,4,B,5,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,0,True,0,0,1,0,1.0,47,True,False,False,False,False,False,True,False,-0.13975901081413253
120,5,B,3,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,0,True,0,0,1,0,1.0,47,True,False,False,False,False,False,False,True,-1.357331657719456
120,6,B,4,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,0,True,0,0,1,0,1.0,47,True,False,False,False,False,False,False,False,-0.7485453342667943
121,1,B,7,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0,True,0,0,1,0,0.0,43,False,False,False,False,False,True,True,False,1.077813636091191
121,2,B,7,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,0,True,0,0,1,0,0.0,43,False,False,False,False,False,True,True,False,1.077813636091191
121,3,B,7,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,0,True,0,0,1,0,0.0,43,False,False,False,False,False,True,True,False,1.077813636091191
121,4,B,7,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,0,True,0,0,1,0,0.0,43,False,False,False,False,False,True,True,False,1.077813636091191
121,5,B,6,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,0,True,0,0,1,0,0.0,43,False,False,False,False,False,True,True,False,0.4690273126385292
121,6,B,6,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,0,True,0,0,1,0,0.0,43,False,False,False,False,False,True,True,False,0.4690273126385292
122,1,B,4,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,1,True,1,0,0,0,1.0,25,True,False,False,False,False,False,False,False,-0.7485453342667943
122,2,B,4,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1,True,1,0,0,0,1.0,25,True,False,False,False,False,False,False,False,-0.7485453342667943
122,3,B,3,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,1,True,1,0,0,0,1.0,25,True,False,False,False,False,False,False,True,-1.357331657719456
122,4,B,3,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,1,True,1,0,0,0,1.0,25,True,False,False,False,False,False,False,True,-1.357331657719456
122,5,B,3,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,1,True,1,0,0,0,1.0,25,True,False,False,False,False,False,False,True,-1.357331657719456
122,6,B,3,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,1,True,1,0,0,0,1.0,25,True,False,False,False,False,False,False,True,-1.357331657719456
123,1,B,6,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,1,True,0,1,1,0,1.0,21,False,False,True,False,False,False,True,False,0.4690273126385292
123,2,B,5,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,1,True,0,1,1,0,1.0,21,False,False,True,False,False,False,True,False,-0.13975901081413253
123,3,B,6,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,1,True,0,1,1,0,1.0,21,False,False,True,False,False,False,True,False,0.4690273126385292
123,4,B,6,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,1,True,0,1,1,0,1.0,21,False,False,True,False,False,False,True,False,0.4690273126385292
123,5,B,6,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,1,True,0,1,1,0,1.0,21,False,False,True,False,False,False,True,False,0.4690273126385292
123,6,B,4,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,1,True,0,1,1,0,1.0,21,False,False,True,False,False,False,False,False,-0.7485453342667943
124,1,B,2,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,1,True,0,0,1,0,1.0,33,True,False,False,False,False,False,False,True,-1.9661179811721177
124,2,B,2,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,1,True,0,0,1,0,1.0,33,True,False,False,False,False,False,False,True,-1.9661179811721177
124,3,B,7,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,1,True,0,0,1,0,1.0,33,True,False,False,False,False,False,True,False,1.077813636091191
124,4,B,1,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1,True,0,0,1,0,1.0,33,True,False,False,False,False,False,False,True,-2.5749043046247797
124,5,B,7,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,1,True,0,0,1,0,1.0,33,True,False,False,False,False,False,True,False,1.077813636091191
124,6,B,7,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,1,True,0,0,1,0,1.0,33,True,False,False,False,False,False,True,False,1.077813636091191
125,1,B,4,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,1,False,0,1,0,0,1.0,42,False,False,False,False,False,True,False,False,-0.7485453342667943
125,2,B,5,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,1,False,0,1,0,0,1.0,42,False,False,False,False,False,True,True,False,-0.13975901081413253
125,3,B,5,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,1,False,0,1,0,0,1.0,42,False,False,False,False,False,True,True,False,-0.13975901081413253
125,4,B,4,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1,False,0,1,0,0,1.0,42,False,False,False,False,False,True,False,False,-0.7485453342667943
125,5,B,5,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,1,False,0,1,0,0,1.0,42,False,False,False,False,False,True,True,False,-0.13975901081413253
125,6,B,4,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,1,False,0,1,0,0,1.0,42,False,False,False,False,False,True,False,False,-0.7485453342667943
126,1,B,7,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1,True,0,1,1,0,1.0,52,False,False,True,False,False,False,True,False,1.077813636091191
126,2,B,7,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,1,True,0,1,1,0,1.0,52,False,False,True,False,False,False,True,False,1.077813636091191
126,3,B,2,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,1,True,0,1,1,0,1.0,52,False,False,True,False,False,False,False,True,-1.9661179811721177
126,4,B,2,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,1,True,0,1,1,0,1.0,52,False,False,True,False,False,False,False,True,-1.9661179811721177
126,5,B,7,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,1,True,0,1,1,0,1.0,52,False,False,True,False,False,False,True,False,1.077813636091191
126,6,B,2,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,1,True,0,1,1,0,1.0,52,False,False,True,False,False,False,False,True,-1.9661179811721177
127,1,B,4,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,0,True,0,0,0,0,1.0,26,True,False,False,False,False,False,False,False,-0.7485453342667943
127,2,B,6,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0,True,0,0,0,0,1.0,26,True,False,False,False,False,False,True,False,0.4690273126385292
127,3,B,6,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,0,True,0,0,0,0,1.0,26,True,False,False,False,False,False,True,False,0.4690273126385292
127,4,B,3,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0,True,0,0,0,0,1.0,26,True,False,False,False,False,False,False,True,-1.357331657719456
127,5,B,4,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,0,True,0,0,0,0,1.0,26,True,False,False,False,False,False,False,False,-0.7485453342667943
127,6,B,4,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,0,True,0,0,0,0,1.0,26,True,False,False,False,False,False,False,False,-0.7485453342667943
128,1,B,5,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0,True,0,0,1,0,1.0,27,True,False,False,False,False,False,True,False,-0.13975901081413253
128,2,B,7,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,0,True,0,0,1,0,1.0,27,True,False,False,False,False,False,True,False,1.077813636091191
128,3,B,1,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0,True,0,0,1,0,1.0,27,True,False,False,False,False,False,False,True,-2.5749043046247797
128,4,B,5,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0,True,0,0,1,0,1.0,27,True,False,False,False,False,False,True,False,-0.13975901081413253
128,5,B,6,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0,True,0,0,1,0,1.0,27,True,False,False,False,False,False,True,False,0.4690273126385292
128,6,B,7,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,0,True,0,0,1,0,1.0,27,True,False,False,False,False,False,True,False,1.077813636091191
129,1,B,7,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0,False,0,0,0,0,0.0,37,False,True,False,False,False,False,True,False,1.077813636091191
129,2,B,4,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,0,False,0,0,0,0,0.0,37,False,True,False,False,False,False,False,False,-0.7485453342667943
129,3,B,4,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0,False,0,0,0,0,0.0,37,False,True,False,False,False,False,False,False,-0.7485453342667943
129,4,B,4,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0,False,0,0,0,0,0.0,37,False,True,False,False,False,False,False,False,-0.7485453342667943
129,5,B,4,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,0,False,0,0,0,0,0.0,37,False,True,False,False,False,False,False,False,-0.7485453342667943
129,6,B,4,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,False,0,0,0,0,0.0,37,False,True,False,False,False,False,False,False,-0.7485453342667943
130,1,B,6,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,1,True,0,0,1,0,1.0,36,True,False,False,False,False,False,True,False,0.4690273126385292
130,2,B,7,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,1,True,0,0,1,0,1.0,36,True,False,False,False,False,False,True,False,1.077813636091191
130,3,B,7,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,1,True,0,0,1,0,1.0,36,True,False,False,False,False,False,True,False,1.077813636091191
130,4,B,6,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,1,True,0,0,1,0,1.0,36,True,False,False,False,False,False,True,False,0.4690273126385292
130,5,B,6,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,1,True,0,0,1,0,1.0,36,True,False,False,False,False,False,True,False,0.4690273126385292
130,6,B,5,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,1,True,0,0,1,0,1.0,36,True,False,False,False,False,False,True,False,-0.13975901081413253
131,1,B,4,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0,True,0,1,0,0,1.0,33,False,False,False,True,False,False,False,False,-0.7485453342667943
131,2,B,6,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0,True,0,1,0,0,1.0,33,False,False,False,True,False,False,True,False,0.4690273126385292
131,3,B,6,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,0,True,0,1,0,0,1.0,33,False,False,False,True,False,False,True,False,0.4690273126385292
131,4,B,6,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,0,True,0,1,0,0,1.0,33,False,False,False,True,False,False,True,False,0.4690273126385292
131,5,B,2,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,0,True,0,1,0,0,1.0,33,False,False,False,True,False,False,False,True,-1.9661179811721177
131,6,B,2,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,0,True,0,1,0,0,1.0,33,False,False,False,True,False,False,False,True,-1.9661179811721177
132,1,B,4,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,1,True,0,1,1,1,0.0,30,False,False,False,True,False,False,False,False,-0.7485453342667943
132,2,B,4,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,1,True,0,1,1,1,0.0,30,False,False,False,True,False,False,False,False,-0.7485453342667943
132,3,B,4,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,1,True,0,1,1,1,0.0,30,False,False,False,True,False,False,False,False,-0.7485453342667943
132,4,B,4,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,1,True,0,1,1,1,0.0,30,False,False,False,True,False,False,False,False,-0.7485453342667943
132,5,B,4,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,1,True,0,1,1,1,0.0,30,False,False,False,True,False,False,False,False,-0.7485453342667943
132,6,B,4,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,1,True,0,1,1,1,0.0,30,False,False,False,True,False,False,False,False,-0.7485453342667943
133,1,B,5,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,1,False,0,0,0,0,0.0,33,False,True,False,False,False,False,True,False,-0.13975901081413253
133,2,B,6,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,1,False,0,0,0,0,0.0,33,False,True,False,False,False,False,True,False,0.4690273126385292
133,3,B,4,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,1,False,0,0,0,0,0.0,33,False,True,False,False,False,False,False,False,-0.7485453342667943
133,4,B,4,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,1,False,0,0,0,0,0.0,33,False,True,False,False,False,False,False,False,-0.7485453342667943
133,5,B,7,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,1,False,0,0,0,0,0.0,33,False,True,False,False,False,False,True,False,1.077813636091191
133,6,B,5,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,1,False,0,0,0,0,0.0,33,False,True,False,False,False,False,True,False,-0.13975901081413253
134,1,B,5,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,1,False,0,1,0,0,1.0,36,False,False,False,False,True,False,True,False,-0.13975901081413253
134,2,B,5,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,1,False,0,1,0,0,1.0,36,False,False,False,False,True,False,True,False,-0.13975901081413253
134,3,B,5,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,1,False,0,1,0,0,1.0,36,False,False,False,False,True,False,True,False,-0.13975901081413253
134,4,B,5,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1,False,0,1,0,0,1.0,36,False,False,False,False,True,False,True,False,-0.13975901081413253
134,5,B,5,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,1,False,0,1,0,0,1.0,36,False,False,False,False,True,False,True,False,-0.13975901081413253
134,6,B,5,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,1,False,0,1,0,0,1.0,36,False,False,False,False,True,False,True,False,-0.13975901081413253
135,1,B,2,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,0,False,0,0,0,1,0.0,29,False,True,False,False,False,False,False,True,-1.9661179811721177
135,2,B,2,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,0,False,0,0,0,1,0.0,29,False,True,False,False,False,False,False,True,-1.9661179811721177
135,3,B,2,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0,False,0,0,0,1,0.0,29,False,True,False,False,False,False,False,True,-1.9661179811721177
135,4,B,2,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,0,False,0,0,0,1,0.0,29,False,True,False,False,False,False,False,True,-1.9661179811721177
135,5,B,2,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0,False,0,0,0,1,0.0,29,False,True,False,False,False,False,False,True,-1.9661179811721177
135,6,B,2,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,0,False,0,0,0,1,0.0,29,False,True,False,False,False,False,False,True,-1.9661179811721177
136,1,B,3,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,1,False,0,0,0,0,0.0,21,False,True,False,False,False,False,False,True,-1.357331657719456
136,2,B,6,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,1,False,0,0,0,0,0.0,21,False,True,False,False,False,False,True,False,0.4690273126385292
136,3,B,6,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,1,False,0,0,0,0,0.0,21,False,True,False,False,False,False,True,False,0.4690273126385292
136,4,B,6,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,1,False,0,0,0,0,0.0,21,False,True,False,False,False,False,True,False,0.4690273126385292
136,5,B,6,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1,False,0,0,0,0,0.0,21,False,True,False,False,False,False,True,False,0.4690273126385292
136,6,B,6,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,1,False,0,0,0,0,0.0,21,False,True,False,False,False,False,True,False,0.4690273126385292
137,1,B,2,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,1,True,0,1,0,1,0.0,42,False,False,True,False,False,False,False,True,-1.9661179811721177
